UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
42533	-	-	Area of G-front-inf-Opercular (right hemisphere) (long)	Area of G-front-inf-Opercular (right hemisphere) (long) (UKB data field 42533)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42534	-	-	Area of G-front-inf-Orbital (right hemisphere) (long)	Area of G-front-inf-Orbital (right hemisphere) (long) (UKB data field 42534)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42535	-	-	Area of G-front-inf-Triangul (right hemisphere) (long)	Area of G-front-inf-Triangul (right hemisphere) (long) (UKB data field 42535)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42536	-	-	Area of G-front-middle (right hemisphere) (long)	Area of G-front-middle (right hemisphere) (long) (UKB data field 42536)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42537	-	-	Area of G-front-sup (right hemisphere) (long)	Area of G-front-sup (right hemisphere) (long) (UKB data field 42537)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42538	-	-	Area of G-Ins-lg+S-cent-ins (right hemisphere) (long)	Area of G-Ins-lg+S-cent-ins (right hemisphere) (long) (UKB data field 42538)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42539	-	-	Area of G-insular-short (right hemisphere) (long)	Area of G-insular-short (right hemisphere) (long) (UKB data field 42539)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42540	-	-	Area of G-occipital-middle (right hemisphere) (long)	Area of G-occipital-middle (right hemisphere) (long) (UKB data field 42540)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42541	-	-	Area of G-occipital-sup (right hemisphere) (long)	Area of G-occipital-sup (right hemisphere) (long) (UKB data field 42541)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42542	-	-	Area of G-oc-temp-lat-fusifor (right hemisphere) (long)	Area of G-oc-temp-lat-fusifor (right hemisphere) (long) (UKB data field 42542)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42543	-	-	Area of G-oc-temp-med-Lingual (right hemisphere) (long)	Area of G-oc-temp-med-Lingual (right hemisphere) (long) (UKB data field 42543)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42544	-	-	Area of G-oc-temp-med-Parahip (right hemisphere) (long)	Area of G-oc-temp-med-Parahip (right hemisphere) (long) (UKB data field 42544)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42545	-	-	Area of G-orbital (right hemisphere) (long)	Area of G-orbital (right hemisphere) (long) (UKB data field 42545)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42546	-	-	Area of G-pariet-inf-Angular (right hemisphere) (long)	Area of G-pariet-inf-Angular (right hemisphere) (long) (UKB data field 42546)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42547	-	-	Area of G-pariet-inf-Supramar (right hemisphere) (long)	Area of G-pariet-inf-Supramar (right hemisphere) (long) (UKB data field 42547)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42548	-	-	Area of G-parietal-sup (right hemisphere) (long)	Area of G-parietal-sup (right hemisphere) (long) (UKB data field 42548)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42549	-	-	Area of G-postcentral (right hemisphere) (long)	Area of G-postcentral (right hemisphere) (long) (UKB data field 42549)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42550	-	-	Area of G-precentral (right hemisphere) (long)	Area of G-precentral (right hemisphere) (long) (UKB data field 42550)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42551	-	-	Area of G-precuneus (right hemisphere) (long)	Area of G-precuneus (right hemisphere) (long) (UKB data field 42551)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42552	-	-	Area of G-rectus (right hemisphere) (long)	Area of G-rectus (right hemisphere) (long) (UKB data field 42552)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42553	-	-	Area of G-subcallosal (right hemisphere) (long)	Area of G-subcallosal (right hemisphere) (long) (UKB data field 42553)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42554	-	-	Area of G-temp-sup-G-T-transv (right hemisphere) (long)	Area of G-temp-sup-G-T-transv (right hemisphere) (long) (UKB data field 42554)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42555	-	-	Area of G-temp-sup-Lateral (right hemisphere) (long)	Area of G-temp-sup-Lateral (right hemisphere) (long) (UKB data field 42555)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42556	-	-	Area of G-temp-sup-Plan-polar (right hemisphere) (long)	Area of G-temp-sup-Plan-polar (right hemisphere) (long) (UKB data field 42556)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42557	-	-	Area of G-temp-sup-Plan-tempo (right hemisphere) (long)	Area of G-temp-sup-Plan-tempo (right hemisphere) (long) (UKB data field 42557)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42558	-	-	Area of G-temporal-inf (right hemisphere) (long)	Area of G-temporal-inf (right hemisphere) (long) (UKB data field 42558)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42559	-	-	Area of G-temporal-middle (right hemisphere) (long)	Area of G-temporal-middle (right hemisphere) (long) (UKB data field 42559)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42560	-	-	Area of Lat-Fis-ant-Horizont (right hemisphere) (long)	Area of Lat-Fis-ant-Horizont (right hemisphere) (long) (UKB data field 42560)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42561	-	-	Area of Lat-Fis-ant-Vertical (right hemisphere) (long)	Area of Lat-Fis-ant-Vertical (right hemisphere) (long) (UKB data field 42561)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42562	-	-	Area of Lat-Fis-post (right hemisphere) (long)	Area of Lat-Fis-post (right hemisphere) (long) (UKB data field 42562)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42563	-	-	Area of Pole-occipital (right hemisphere) (long)	Area of Pole-occipital (right hemisphere) (long) (UKB data field 42563)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42564	-	-	Area of Pole-temporal (right hemisphere) (long)	Area of Pole-temporal (right hemisphere) (long) (UKB data field 42564)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42565	-	-	Area of S-calcarine (right hemisphere) (long)	Area of S-calcarine (right hemisphere) (long) (UKB data field 42565)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42566	-	-	Area of S-central (right hemisphere) (long)	Area of S-central (right hemisphere) (long) (UKB data field 42566)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42567	-	-	Area of S-cingul-Marginalis (right hemisphere) (long)	Area of S-cingul-Marginalis (right hemisphere) (long) (UKB data field 42567)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42568	-	-	Area of S-circular-insula-ant (right hemisphere) (long)	Area of S-circular-insula-ant (right hemisphere) (long) (UKB data field 42568)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42569	-	-	Area of S-circular-insula-inf (right hemisphere) (long)	Area of S-circular-insula-inf (right hemisphere) (long) (UKB data field 42569)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42570	-	-	Area of S-circular-insula-sup (right hemisphere) (long)	Area of S-circular-insula-sup (right hemisphere) (long) (UKB data field 42570)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42571	-	-	Area of S-collat-transv-ant (right hemisphere) (long)	Area of S-collat-transv-ant (right hemisphere) (long) (UKB data field 42571)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42572	-	-	Area of S-collat-transv-post (right hemisphere) (long)	Area of S-collat-transv-post (right hemisphere) (long) (UKB data field 42572)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42573	-	-	Area of S-front-inf (right hemisphere) (long)	Area of S-front-inf (right hemisphere) (long) (UKB data field 42573)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42574	-	-	Area of S-front-middle (right hemisphere) (long)	Area of S-front-middle (right hemisphere) (long) (UKB data field 42574)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42575	-	-	Area of S-front-sup (right hemisphere) (long)	Area of S-front-sup (right hemisphere) (long) (UKB data field 42575)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42576	-	-	Area of S-interm-prim-Jensen (right hemisphere) (long)	Area of S-interm-prim-Jensen (right hemisphere) (long) (UKB data field 42576)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42577	-	-	Area of S-intrapariet+P-trans (right hemisphere) (long)	Area of S-intrapariet+P-trans (right hemisphere) (long) (UKB data field 42577)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42578	-	-	Area of S-oc-middle+Lunatus (right hemisphere) (long)	Area of S-oc-middle+Lunatus (right hemisphere) (long) (UKB data field 42578)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42579	-	-	Area of S-oc-sup+transversal (right hemisphere) (long)	Area of S-oc-sup+transversal (right hemisphere) (long) (UKB data field 42579)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
42580	-	-	Area of S-occipital-ant (right hemisphere) (long)	Area of S-occipital-ant (right hemisphere) (long) (UKB data field 42580)	EFO_0001444	measurement	UKBFieldSupplement_v1	-	review_required	ukb_field_supplement_generic_measurement	ukb_field_supplement_generic_measurement		yes	ukb_field_supplement_cache_generated
