UKBB data field	ICD10	PheCode	Lookup text	Curated reported trait	main ontology URI(s)	main ontology label(s)	Publication	User submitted trait	qc_status	qc_resolution_modes	qc_label_match_modes	qc_unresolved_ids	final_update_applied	final_update_reason
-	H35.03	-	ICD10 H35.03 hypertensive retinopathy	ICD10 H35.03: hypertensive retinopathy	EFO_1000977	hypertensive retinopathy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.06	-	ICD10 H35.06 retinal vasculitis	ICD10 H35.06: retinal vasculitis	EFO_1001156	retinal vasculitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.1	-	ICD10 H35.1 retinopathy of prematurity	ICD10 H35.1: retinopathy of prematurity	EFO_1001158	retinopathy of prematurity	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.17	-	ICD10 H35.17 retinopathy of prematurity	ICD10 H35.17: retinopathy of prematurity	EFO_1001158	retinopathy of prematurity	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.3	-	ICD10 H35.3 myopic macular degeneration	ICD10 H35.3: myopic macular degeneration	EFO_0009201	myopic macular degeneration	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.5	-	ICD10 H35.5 vitelliform macular dystrophy	ICD10 H35.5: vitelliform macular dystrophy	MONDO_0000390	vitelliform macular dystrophy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.81	-	ICD10 H35.81 retinal edema	ICD10 H35.81: retinal edema	MONDO_0004037	retinal edema	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H35.82	-	ICD10 H35.82 retinal ischemia	ICD10 H35.82: retinal ischemia	MONDO_0001538	retinal ischemia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H40.05	-	ICD10 H40.05 ocular hypertension	ICD10 H40.05: ocular hypertension	EFO_1001069	ocular hypertension	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H40.1	-	ICD10 H40.1 open-angle glaucoma	ICD10 H40.1: open-angle glaucoma	EFO_0004190	open-angle glaucoma	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H40.2	-	ICD10 H40.2 primary angle closure glaucoma	ICD10 H40.2: primary angle closure glaucoma	EFO_1001506	primary angle closure glaucoma	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H40.21	-	ICD10 H40.21 acute closed-angle glaucoma	ICD10 H40.21: acute closed-angle glaucoma	MONDO_0001817	acute closed-angle glaucoma	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H40.22	-	ICD10 H40.22 chronic closed-angle glaucoma	ICD10 H40.22: chronic closed-angle glaucoma	MONDO_0001966	chronic closed-angle glaucoma	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H43.0	-	ICD10 H43.0 vitreous prolapse	ICD10 H43.0: vitreous prolapse	EFO_0008625	vitreous prolapse	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H43.1	-	ICD10 H43.1 vitreous hemorrhage	ICD10 H43.1: vitreous hemorrhage	EFO_0008626	vitreous hemorrhage	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.0	-	ICD10 H44.0 purulent endophthalmitis	ICD10 H44.0: purulent endophthalmitis	MONDO_0004863	purulent endophthalmitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.01	-	ICD10 H44.01 panophthalmitis	ICD10 H44.01: panophthalmitis	EFO_1001081	panophthalmitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.11	-	ICD10 H44.11 panuveitis	ICD10 H44.11: panuveitis	EFO_1001082	panuveitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.13	-	ICD10 H44.13 sympathetic ophthalmia	ICD10 H44.13: sympathetic ophthalmia	EFO_1001205	sympathetic ophthalmia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.32	-	ICD10 H44.32 ocular siderosis	ICD10 H44.32: ocular siderosis	MONDO_0001355	ocular siderosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.4	-	ICD10 H44.4 ocular hypotension	ICD10 H44.4: ocular hypotension	MONDO_0004390	ocular hypotension	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H44.5	-	ICD10 H44.5 eye degenerative disorder	ICD10 H44.5: eye degenerative disorder	MONDO_0004884	eye degenerative disorder	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H45	-	ICD10 H45 vitreous body disease	ICD10 H45: vitreous body disease	EFO_0008624	vitreous body disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H46.0	-	ICD10 H46.0 optic papillitis	ICD10 H46.0: optic papillitis	EFO_1001074	optic papillitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H46.1	-	ICD10 H46.1 retrobulbar neuritis	ICD10 H46.1: retrobulbar neuritis	MONDO_0024335	retrobulbar neuritis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.14	-	ICD10 H47.14 Foster-Kennedy syndrome	ICD10 H47.14: Foster-Kennedy syndrome	EFO_1001330	Foster-Kennedy syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.2	-	ICD10 H47.2 optic atrophy	ICD10 H47.2: optic atrophy	MONDO_0003608	optic atrophy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.21	-	ICD10 H47.21 primary optic atrophy	ICD10 H47.21: primary optic atrophy	MONDO_0001084	primary optic atrophy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.22	-	ICD10 H47.22 hereditary optic atrophy	ICD10 H47.22: hereditary optic atrophy	MONDO_0043878	hereditary optic atrophy	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.4	-	ICD10 H47.4 congenital achiasma	ICD10 H47.4: congenital achiasma	MONDO_0017929	congenital achiasma	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H47.9	-	ICD10 H47.9 visual pathway disorder	ICD10 H47.9: visual pathway disorder	MONDO_0001834	visual pathway disorder	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H49.4	-	ICD10 H49.4 progressive external ophthalmoplegia	ICD10 H49.4: progressive external ophthalmoplegia	EFO_0002509	progressive external ophthalmoplegia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H49.81	-	ICD10 H49.81 Kearns-Sayre syndrome	ICD10 H49.81: Kearns-Sayre syndrome	MONDO_0010787	Kearns-Sayre syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H50.6	-	ICD10 H50.6 mechanical strabismus	ICD10 H50.6: mechanical strabismus	MONDO_0004753	mechanical strabismus	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H50.61	-	ICD10 H50.61 Brown syndrome	ICD10 H50.61: Brown syndrome	MONDO_0014624	Brown syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H50.81	-	ICD10 H50.81 Duane retraction syndrome	ICD10 H50.81: Duane retraction syndrome	MONDO_0007473	Duane retraction syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H51.2	-	ICD10 H51.2 internuclear ophthalmoplegia	ICD10 H51.2: internuclear ophthalmoplegia	MONDO_0003417	internuclear ophthalmoplegia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H52.0	-	ICD10 H52.0 hyperopia	ICD10 H52.0: hyperopia	MONDO_0004891	hyperopia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H52.1	-	ICD10 H52.1 myopia	ICD10 H52.1: myopia	MONDO_0001384	myopia	ICD10Supplement_v1	-	review_required	icd10_supplement_mondo_sssom	icd10_supplement_mondo_sssom		yes	icd10_supplement_cache_generated
-	H52.32	-	ICD10 H52.32 Aniseikonia	ICD10 H52.32: Aniseikonia	EFO_1001266	Aniseikonia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H52.4	-	ICD10 H52.4 presbyopia	ICD10 H52.4: presbyopia	MONDO_0001330	presbyopia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H52.52	-	ICD10 H52.52 cycloplegia	ICD10 H52.52: cycloplegia	EFO_0005758	cycloplegia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.30	-	ICD10 H53.30 binocular vision disease	ICD10 H53.30: binocular vision disease	EFO_0009535	binocular vision disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.5	-	ICD10 H53.5 color vision disorder	ICD10 H53.5: color vision disorder	MONDO_0001703	color vision disorder	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.51	-	ICD10 H53.51 achromatopsia	ICD10 H53.51: achromatopsia	MONDO_0018852	achromatopsia	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.52	-	ICD10 H53.52 acquired color blindness	ICD10 H53.52: acquired color blindness	MONDO_0001828	acquired color blindness	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.53	-	ICD10 H53.53 red-green color blindness	ICD10 H53.53: red-green color blindness	EFO_0005581	red-green color blindness	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.54	-	ICD10 H53.54 red color blindness	ICD10 H53.54: red color blindness	EFO_0005580	red color blindness	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.6	-	ICD10 H53.6 night blindness	ICD10 H53.6: night blindness	MONDO_0004588	night blindness	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H53.62	-	ICD10 H53.62 acquired night blindness	ICD10 H53.62: acquired night blindness	MONDO_0001296	acquired night blindness	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H55.01	-	ICD10 H55.01 congenital nystagmus	ICD10 H55.01: congenital nystagmus	EFO_0007217	congenital nystagmus	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H60.33	-	ICD10 H60.33 otitis externa	ICD10 H60.33: otitis externa	EFO_0009560	otitis externa	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H60.4	-	ICD10 H60.4 cholesteatoma of external ear	ICD10 H60.4: cholesteatoma of external ear	EFO_1000677	cholesteatoma of external ear	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H66.0	-	ICD10 H66.0 purulent acute otitis media	ICD10 H66.0: purulent acute otitis media	MONDO_0001031	purulent acute otitis media	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H68.0	-	ICD10 H68.0 otosalpingitis	ICD10 H68.0: otosalpingitis	MONDO_0002172	otosalpingitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H68.01	-	ICD10 H68.01 acute eustachian salpingitis	ICD10 H68.01: acute eustachian salpingitis	MONDO_0001064	acute eustachian salpingitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H68.02	-	ICD10 H68.02 chronic eustachian salpingitis	ICD10 H68.02: chronic eustachian salpingitis	MONDO_0002170	chronic eustachian salpingitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H71.0	-	ICD10 H71.0 cholesteatoma of attic	ICD10 H71.0: cholesteatoma of attic	EFO_1000676	cholesteatoma of attic	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H73.1	-	ICD10 H73.1 chronic tympanitis	ICD10 H73.1: chronic tympanitis	MONDO_0001227	chronic tympanitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H73.9	-	ICD10 H73.9 tympanic membrane disease	ICD10 H73.9: tympanic membrane disease	EFO_0009570	tympanic membrane disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H74.0	-	ICD10 H74.0 tympanosclerosis	ICD10 H74.0: tympanosclerosis	MONDO_0001443	tympanosclerosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H74.4	-	ICD10 H74.4 polyp of middle ear	ICD10 H74.4: polyp of middle ear	MONDO_0004223	polyp of middle ear	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H81.2	-	ICD10 H81.2 vestibular neuronitis	ICD10 H81.2: vestibular neuronitis	EFO_0007537	vestibular neuronitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H83.0	-	ICD10 H83.0 labyrinthitis	ICD10 H83.0: labyrinthitis	EFO_0009604	labyrinthitis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	H91.1	-	ICD10 H91.1 age-related hearing impairment	ICD10 H91.1: age-related hearing impairment	EFO_0005782	age-related hearing impairment	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I01	-	ICD10 I01 rheumatic heart disease	ICD10 I01: rheumatic heart disease	EFO_1001161	rheumatic heart disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I05.1	-	ICD10 I05.1 mitral valve disease	ICD10 I05.1: mitral valve disease	EFO_0009557	mitral valve disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I05.9	-	ICD10 I05.9 mitral valve disease	ICD10 I05.9: mitral valve disease	EFO_0009557	mitral valve disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I06	-	ICD10 I06 aortic valve disease	ICD10 I06: aortic valve disease	EFO_0009531	aortic valve disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I06.0	-	ICD10 I06.0 aortic valve stenosis	ICD10 I06.0: aortic valve stenosis	MONDO_0042981	aortic valve stenosis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I06.1	-	ICD10 I06.1 aortic valve insufficiency	ICD10 I06.1: aortic valve insufficiency	EFO_0007148	aortic valve insufficiency	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I07.9	-	ICD10 I07.9 tricuspid valve disease	ICD10 I07.9: tricuspid valve disease	EFO_0009568	tricuspid valve disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I09	-	ICD10 I09 rheumatic heart disease	ICD10 I09: rheumatic heart disease	EFO_1001161	rheumatic heart disease	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I09.0	-	ICD10 I09.0 rheumatic myocarditis	ICD10 I09.0: rheumatic myocarditis	MONDO_0004582	rheumatic myocarditis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I09.2	-	ICD10 I09.2 chronic rheumatic pericarditis	ICD10 I09.2: chronic rheumatic pericarditis	MONDO_0002133	chronic rheumatic pericarditis	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I15.0	-	ICD10 I15.0 renovascular hypertension	ICD10 I15.0: renovascular hypertension	EFO_1001153	renovascular hypertension	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I20.0	-	ICD10 I20.0 intermediate coronary syndrome	ICD10 I20.0: intermediate coronary syndrome	EFO_1000985	intermediate coronary syndrome	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I21.9	-	ICD10 I21.9 acute myocardial infarction	ICD10 I21.9: acute myocardial infarction	EFO_0008583	acute myocardial infarction	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I25.3	-	ICD10 I25.3 heart aneurysm	ICD10 I25.3: heart aneurysm	EFO_1000959	heart aneurysm	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I25.4	-	ICD10 I25.4 coronary aneurysm	ICD10 I25.4: coronary aneurysm	EFO_1000881	coronary aneurysm	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I27.0	-	ICD10 I27.0 idiopathic pulmonary arterial hypertension	ICD10 I27.0: idiopathic pulmonary arterial hypertension	MONDO_0001999	idiopathic pulmonary arterial hypertension	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
-	I27.2	-	ICD10 I27.2 Pulmonary arterial hypertension associated with HIV infection	ICD10 I27.2: Pulmonary arterial hypertension associated with HIV infection	EFO_0009194	Pulmonary arterial hypertension associated with HIV infection	ICD10Supplement_v1	-	review_required	icd10_supplement_efo_obo_xref	icd10_supplement_efo_obo_xref		yes	icd10_supplement_cache_generated
